numero,descricao,situacao,estado_conservacao,campus.nome,valor_inicial,valor_liquido_contabil
218358,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218359,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218360,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218361,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218362,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218363,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218364,REGUA PARALELA DE 80 CM ACOMPANHADA DE KIT DE INSTALAÇÃO PARA MESA DE DESENHO COM TAMPA DE MADEIRA DIMENSÕES DE 80 X 60 CM,pendente,,,71.19,71.19
218365,213654 POWER METER VIVATECH,ativo,,CAMPUS CAMPINA GRANDE,224.9,221.53
218366,213655 DISTRIBUIDOR INTERNO OPTICO,ativo,,CAMPUS CAMPINA GRANDE,295.0,290.58
218368,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218369,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218370,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218371,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218372,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218373,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218374,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218375,"PRINCÍPIOS DE GENÉTICA DE POPULAÇÃO - HARTL, 3ª ED, 2008",ativo,,CAMPUS CABEDELO,19.98,19.81
218376,TROMPETE EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,534.0,532.0
218377,TROMPETE EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,534.0,532.0
218378,TROMPETE EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,534.0,532.0
218379,TROMPETE EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,534.0,532.0
218380,TROMBONE DE MARCHA EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,1564.8,1558.93
218381,TROMBONE DE MARCHA EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,1564.8,1558.93
218382,TROMBONE DE MARCHA EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,1564.8,1558.93
218383,TROMBONE DE MARCHA EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,1564.8,1558.93
218384,TROMPA DE MARCHA EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,1290.0,1285.16
218385,EUPHONIUM EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,1772.4,1765.75
218386,TUBA 3/4 EM SI BEMOL,ativo,bom,CAMPUS PRINCESA ISABEL,4530.0,4513.01
218387,CAIXA TENOR DE MARCHA COM COLETE,ativo,bom,CAMPUS PRINCESA ISABEL,458.4,456.68
218388,BUMBO DE MARCHA COM COLETE,ativo,bom,CAMPUS PRINCESA ISABEL,589.2,586.99
218389,"PAR DE PRATOS 14""",ativo,bom,CAMPUS PRINCESA ISABEL,544.8,542.76
218390,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218391,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218392,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218393,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218394,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218395,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218396,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218397,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218398,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218399,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218400,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218401,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218402,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218403,ESTANTE DE PARTITURA,ativo,bom,CAMPUS PRINCESA ISABEL,47.4,47.04
218404,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216628),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218405,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216629),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218406,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216630),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218407,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216631),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218408,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216632),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218409,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216633),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218410,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216634),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218411,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216635),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218412,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216636),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218413,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216637),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218414,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216638),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218415,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216639),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218416,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216640),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218417,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216641),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218418,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216642),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218419,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216643),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218420,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216644),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218421,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216645),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218422,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216646),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218423,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216647),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218424,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216648),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218425,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216649),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218426,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216650),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218427,MICROCOMPUTADOR MINI DESKTOP TIPO II Processador com 4 núcleos físicos reais (Quad core) 16.0GB (Gigabytes) 2 pentes de 8.0GB (TOMBO INICIAL 216651),ativo,bom,CAMPUS CAMPINA GRANDE,4490.0,4422.65
218428,CHAPA   AQUECEDORA COM PLAT.,ativo,,CAMPUS SOUSA,1155.0,1149.87
218429,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218430,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218431,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218432,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218433,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218434,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218435,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218436,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218437,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218438,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218439,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218440,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218441,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218442,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218443,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218444,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218445,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218446,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218447,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218448,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218449,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218450,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218451,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218452,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218453,"BEBEDOURO, MATERIAL AÇO INOXIDÁVEL, TIPO TORRE, CAPACIDADE GARRAFÃO DE 20 L, 220 V, DUAS TORNEIRAS - MARCA ESMALTEC.",ativo,,CAMPUS JOÃO PESSOA,530.35,526.37
218454,MICROFONE AKG PERCEPTION P 402 - AKG,ativo,bom,CAMPUS CAJAZEIRAS,1040.0,1032.2
218455,MESA DE SOM PHONIC,ativo,bom,CAMPUS CAJAZEIRAS,449.0,445.63
218456,MICROCOMPUTADOR - MEMORIA DD3 8GB MARCA KINGSTON - FONTE GMI REAL 500W Nº DE SÉRIE 1317120000287 -  HD MARCA KINGSTON SSD 240 GB 2.5 - GAB AEROCOOL ATX GT WINDOWS BLACK - PLACA MAE 1150 BIOSTAR H81MLV3 DDR3 USB 3.0 NUMERO DE SERIE IH81WMHS02 71004B73L - PLACA DE VIDEO MSI GEFORCE GT1050 - PROCESSADOR INTEL I7 1150 - HD SEAGATE 500GB SATA PIPELINE.,ativo,bom,CAMPUS CAJAZEIRAS,4268.0,4203.98
218458,"BEBEDOURO, TIPO TORRE, CAPACIDADE 20L, MARCA: ESMALTEC.",ativo,,CAMPUS MONTEIRO,530.35,526.37
218459,"BEBEDOURO, TIPO TORRE, CAPACIDADE 20L, MARCA: ESMALTEC.",ativo,,CAMPUS MONTEIRO,530.35,526.37
218460,"PARAFUSADEIRA PROFISSIONAL, VELOCIDADE REVERSIVEL, RPM 600 A 1900, 9,6 VOLTS - MARCA STANLEY",ativo,,CAMPUS CAJAZEIRAS,899.59,892.84
218461,"PARAFUSADEIRA PROFISSIONAL, VELOCIDADE REVERSIVEL, RPM 600 A 1900, 9,6 VOLTS - MARCA STANLEY",ativo,,CAMPUS CAJAZEIRAS,899.59,892.84
218462,Forma Prismática Tripla de 4x4x16cm p/ensaio Argamassa.,ativo,,CAMPUS CAJAZEIRAS,302.4,302.4
218463,Forma Prismática Tripla de 4x4x16cm p/ensaio Argamassa.,ativo,,CAMPUS CAJAZEIRAS,302.4,302.4
218464,Forma Prismática Tripla de 4x4x16cm p/ensaio Argamassa.,ativo,,CAMPUS CAJAZEIRAS,302.4,302.4
218465,BOMBA DE VÁCUO MODELO: VAC30 MARCA: IONLAB,pendente,,,1650.0,1650.0
218466,Prensa hidráulica com acionamento manual; Características Mínimas: - Capacidade 10 Toneladas; - Aplicação manual de pressão através de alavanca; - Mesa de trabalho com altura ajustável; - Com Manômetro para leitura de pressão; - Pistão com retorno automático; - Curso do pistão: 120 mm; - Pintura anticorrosiva.,ativo,,CAMPUS ITABAIANA,878.71,878.71
218467,"APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTUS, MODELO PAREDE/ TETO. MARCA: ELGIN.",ativo,,CAMPUS MONTEIRO,2953.0,2953.0
218468,"APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTUS, MODELO PAREDE/ TETO. MARCA: ELGIN.",ativo,,CAMPUS MONTEIRO,2953.0,2953.0
218469,"APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTUS, MODELO PAREDE/ TETO. MARCA: ELGIN.",ativo,,CAMPUS MONTEIRO,2953.0,2953.0
218470,"APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTUS, MODELO PAREDE/ TETO. MARCA: ELGIN.",ativo,,CAMPUS MONTEIRO,2953.0,2953.0
218471,"APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTUS, MODELO PAREDE/ TETO. MARCA: ELGIN.",ativo,,CAMPUS MONTEIRO,2953.0,2953.0
218472,PERFURADORA DE PAPEL PARA ESPIRAL PARA 20 FOLHAS,ativo,,CAMPUS CATOLÉ DO ROCHA,528.28,528.28
218473,"AMASSADEIRA SEMI-RÁPIDA, CAPACIDADE 5KG, 220V, COR VERMELHA, MARCA BRAESI, MODELO ALI 05",ativo,,CAMPUS CABEDELO,2697.0,2697.0
218474,"NOBREAK DE 3,2KVA, TENSÃO DE ENTRADA 115/220V , TENSÃO ALIMENTAÇÃO SAÍDA115V, QUANTIDADE TOMADAS DE SAÍDA 4, REFERÊNCIA FABRICANTE USM 650 BI FXAUT 232 CNB. MARCA TS SHARA.",ativo,bom,CAMPUS ITAPORANGA,2297.5,2297.5
218475,"NOBREAK DE 3,2KVA, TENSÃO DE ENTRADA 115/220V , TENSÃO ALIMENTAÇÃO SAÍDA115V, QUANTIDADE TOMADAS DE SAÍDA 4, REFERÊNCIA FABRICANTE USM 650 BI FXAUT 232 CNB. MARCA TS SHARA.",ativo,bom,CAMPUS ITAPORANGA,2297.5,2297.5
218476,"Sistemas, Organização e Métodos - Uma Abordagem Gerencial, 21a ED",ativo,,CAMPUS CATOLÉ DO ROCHA,141.24,141.24
218477,"ZABUMBA LUEN 15X18, ARO INOX, COR VERNIZ.",ativo,bom,CAMPUS ESPERANÇA,270.0,270.0
218478,SUPORTE ASK CH-4 PARA CAIXA DE SOM DE PAREDE.,ativo,bom,CAMPUS ESPERANÇA,50.0,50.0
218479,CAIXA DE SOM ATIVA DATREL 08 1000W BLUE.,ativo,bom,CAMPUS ESPERANÇA,550.0,550.0
218480,CILINDRO DE 10 M3 DE GÁS NITROGÊNIO COM REGULADOR DE PRESSÃO E COM CARGA (NITROGÊNIO).,ativo,bom,CAMPUS CAMPINA GRANDE,2478.0,2478.0
218481,ARMÁRIO DE AÇO GUARDA VOLUMES MULTIUSO.,ativo,,CAMPUS CATOLÉ DO ROCHA,1650.0,1650.0
218482,ARMÁRIO DE AÇO GUARDA VOLUMES MULTIUSO.,ativo,,CAMPUS CATOLÉ DO ROCHA,1650.0,1650.0
218483,ARMÁRIO DE AÇO GUARDA VOLUMES MULTIUSO.,ativo,,CAMPUS CATOLÉ DO ROCHA,1650.0,1650.0
218484,ARMÁRIO DE AÇO GUARDA VOLUMES MULTIUSO.,ativo,,CAMPUS CATOLÉ DO ROCHA,1650.0,1650.0
218485,ARMÁRIO DE AÇO GUARDA VOLUMES MULTIUSO.,ativo,,CAMPUS CATOLÉ DO ROCHA,1650.0,1650.0
218486,ARMÁRIO DE AÇO GUARDA VOLUMES MULTIUSO.,ativo,,CAMPUS CATOLÉ DO ROCHA,1650.0,1650.0
218487,UML ESSENCIAL : UM BREVE GUIA PARA A LINGUAGEM - PADRÃO DE MODELAGEM DE OBJETOS.,ativo,bom,CAMPUS ESPERANÇA,67.0,67.0
218488,UML ESSENCIAL : UM BREVE GUIA PARA A LINGUAGEM - PADRÃO DE MODELAGEM DE OBJETOS.,ativo,bom,CAMPUS ESPERANÇA,67.0,67.0
218489,"INTRODUÇÃO AO ANGULAR JS: 
UM GUIA PARA O DESENVOLVIMENTO COM O ANGULAR JS.",ativo,bom,CAMPUS ESPERANÇA,49.9,49.9
218490,ENGENHARIA DE SOFTWARE - SOMMERVILLE - 9ED.,ativo,bom,CAMPUS ESPERANÇA,172.48,172.48
218491,ENGENHARIA DE SOFTWARE - SOMMERVILLE - 9ED.,ativo,bom,CAMPUS ESPERANÇA,172.48,172.48
218492,MANUAL DE PRODUÇÃO DE JOGOS DIGITAIS - 2ed. - 2012,ativo,bom,CAMPUS ESPERANÇA,79.9,79.9
218493,LEVEL UP - UM GUIA PARA O DEDESING DE GRANDES JOGOS,ativo,bom,CAMPUS ESPERANÇA,108.9,108.9
218494,HTML E CSS - PROJETE E CONSTRUA WEBSITES.,ativo,bom,CAMPUS ESPERANÇA,125.9,125.9
218495,HTML E CSS - PROJETE E CONSTRUA WEBSITES.,ativo,bom,CAMPUS ESPERANÇA,125.9,125.9
218496,JAVA SCRIPT E JQUERY - DESENVOLVIMENTO DE INTERFACES WEB INTERATIVAS.,ativo,bom,CAMPUS ESPERANÇA,124.9,124.9
218497,JAVA SCRIPT E JQUERY - DESENVOLVIMENTO DE INTERFACES WEB INTERATIVAS.,ativo,bom,CAMPUS ESPERANÇA,124.9,124.9
218498,JAVA - COMO PROGRAMAR - 10 ed.  2016,ativo,bom,CAMPUS ESPERANÇA,276.9,276.9
218499,JAVA - COMO PROGRAMAR - 10 ed.  2016,ativo,bom,CAMPUS ESPERANÇA,276.9,276.9
218500,CRIAÇÃO RÁPIDA DE SITES RESPONSIVOS COM O BOOTSTRAP.,ativo,bom,CAMPUS ESPERANÇA,134.1,134.1
218501,ERGONOMIA E USABILIDADE - CONHECIMENTOS MÉTODOS E APLICAÇÕES -  3Ed. NOVATEC.,ativo,bom,CAMPUS ESPERANÇA,68.82,68.82
218502,ERGONOMIA E USABILIDADE - CONHECIMENTOS MÉTODOS E APLICAÇÕES -  3Ed. NOVATEC.,ativo,bom,CAMPUS ESPERANÇA,68.82,68.82
218503,"BENNING 3D GAME DEVELOPMENT WITH UNITY 4: ALL-IN-ON, MULTI-PLATFORM GAME DEVELOPMENT.",ativo,bom,CAMPUS ESPERANÇA,243.67,243.67
218504,GAME DEVELOPMENT WITH UNITY - SECOND EDITION.,ativo,bom,CAMPUS ESPERANÇA,155.96,155.96
218505,USABILIDADE MÓVEL.,ativo,bom,CAMPUS ESPERANÇA,77.63,77.63
218506,USABILIDADE MÓVEL.,ativo,bom,CAMPUS ESPERANÇA,77.63,77.63
218507,INTERAÇÃO HUMANO-COMPUTADOR - 11ª TIRAGEM.,ativo,bom,CAMPUS ESPERANÇA,97.9,97.9
218508,INTERAÇÃO HUMANO-COMPUTADOR - 11ª TIRAGEM.,ativo,bom,CAMPUS ESPERANÇA,97.9,97.9
